driverId,raceId,totaltime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
815,1043,5332.082,63,63,11,01:15.4,01:15.1,NA,0.473684211,211,2020,162.19,21,0,75.1,60.54,226.325
815,1044,6170.946,58,58,3,02:07.6,01:54.1,01:49.3,0.894736842,211,2020,162.19,5,1,109.3,25.163,191.417
815,1046,5475.1140000000005,87,87,5,00:54.2,00:53.8,00:53.8,0.789473684,211,2020,162.19,80,0,53.8,48.721,224.599
815,1051,5130.777,57,57,11,01:22.4,01:22.3,NA,0.473684211,9,2021,369.77,78,0,82.3,50.839,226.227
815,1052,5575.9439999999995,56,56,11,01:31.2,01:30.7,NA,0.473684211,9,2021,369.77,3,0,90.7,72.289,207.334
815,1053,7421.749,63,63,2,01:15.4,01:14.7,01:14.4,0.947368421,9,2021,369.77,21,1,74.4,1625.766,222.585
815,1054,5711.156,66,66,4,01:19.3,01:18.8,01:18.9,0.842105263,9,2021,369.77,75,0,78.8,70.597,207.715
815,1055,5651.351,66,66,8,01:18.2,01:17.7,01:17.7,0.631578947,9,2021,369.77,4,0,77.7,43.727,211.743
815,1056,5957.31,78,78,9,01:11.6,01:11.0,01:11.6,0.555555556,9,2021,369.77,6,0,71,24.548,161.138
815,1057,8016.41,51,51,7,01:42.0,01:41.6,01:41.9,0.684210526,9,2021,369.77,73,0,101.6,2035.617,206.432
815,1058,4986.359,71,71,5,01:04.6,01:04.2,01:04.2,0.789473684,9,2021,369.77,70,0,64.2,44.438,228.956
815,1059,5254.581,53,53,4,01:31.6,01:31.0,01:30.4,0.842105263,9,2021,369.77,34,0,90.4,29.682,217.504
815,1060,5082.458,71,71,3,01:04.8,01:04.5,01:04.0,0.894736842,9,2021,369.77,70,0,64,21.735,227.956
815,1065,4918.088,53,53,9,01:21.3,01:20.9,01:20.6,0.578947368,9,2021,369.77,14,0,80.6,23.906,244.901
815,1066,5531.077,53,53,9,01:46.5,01:45.8,01:45.3,0.578947368,9,2021,369.77,71,1,105.3,68.339,212.193
815,1067,5497.574,58,58,7,01:25.0,01:24.0,01:23.7,0.684210526,9,2021,369.77,5,1,83.7,22.463,207.841
815,1069,5718.775,56,56,3,01:34.4,01:34.2,01:33.1,0.894736842,9,2021,369.77,69,0,93.1,48.622,199.333
815,1070,5936.838,71,71,4,01:17.0,01:17.1,01:16.3,0.842105263,9,2021,369.77,32,0,76.3,22.114,194.976
815,1071,5582.791,71,71,4,01:09.2,01:09.0,01:08.5,0.842105263,9,2021,369.77,18,0,68.5,105.181,218.453
817,902,6007.232,57,57,3,01:36.2,01:34.6,01:34.1,0.904761905,9,2014,340,3,0,94.1,49.522,196.266
817,903,5839.7880000000005,56,56,2,01:56.6,01:55.3,01:54.5,0.952380952,9,2014,340,17,0,114.5,45.684,193.387
817,904,6114.169,66,66,3,01:28.1,01:26.6,01:26.3,0.904761905,9,2014,340,4,0,86.3,43.799,186.175
817,905,6577.275,78,78,3,01:17.9,01:17.2,01:16.4,0.904761905,9,2014,340,6,0,76.4,26.584,151.718
817,906,5952.83,70,70,6,01:17.1,01:15.9,01:15.6,0.761904762,9,2014,340,7,0,75.6,46.88,199.638
817,907,5318.498,71,71,5,01:10.4,01:09.6,01:09.5,0.80952381,9,2014,340,70,0,69.5,42.865,213.161
817,909,5675.463,67,67,5,01:18.1,01:17.9,01:17.3,0.80952381,9,2014,340,10,0,77.3,57.276,203.676
817,910,6785.058,70,70,4,01:25.5,01:23.7,01:23.4,0.857142857,9,2014,340,11,1,83.4,68.219,182.103
817,911,5076.556,44,44,5,02:10.1,02:09.0,02:07.9,0.80952381,9,2014,340,13,0,127.9,45.588,223.187
817,912,4800.545,53,53,9,01:26.7,01:25.9,01:25.7,0.619047619,9,2014,340,14,0,85.7,24.388,235.413
817,913,7219.068,60,60,3,01:47.5,01:46.5,01:45.9,0.904761905,9,2014,340,15,0,105.9,58.874,161.98
817,914,6741.839,44,44,6,01:35.6,01:34.5,01:34.1,0.761904762,9,2014,340,22,1,94.1,1185.311,186.269
817,915,5572.556,53,53,7,01:40.5,01:39.7,01:39.6,0.7,9,2014,340,71,0,99.6,30.006,204.296
817,916,6030.345,56,56,5,01:38.8,01:37.9,01:37.2,0.764705882,9,2014,340,69,0,97.2,48.396,193.004
817,928,6014.125,56,56,7,01:38.5,01:37.9,01:37.5,0.684210526,9,2015,532.5,17,0,97.5,45.532,190.068
817,929,5767.56,57,57,7,01:34.7,01:34.4,01:33.8,0.666666667,9,2015,532.5,3,0,93.8,50.666,196.903
817,931,6572.028,78,78,4,01:17.3,01:16.7,01:16.0,0.842105263,9,2015,532.5,6,0,76,48.745,153.891
817,936,6395.069,69,69,4,01:24.4,01:23.2,01:22.8,0.842105263,9,2015,532.5,11,0,82.8,111.897,185.939
817,939,7283.5960000000005,61,61,2,01:46.2,01:45.3,01:44.4,0.947368421,9,2015,532.5,15,0,104.4,60.726,165.701
817,942,6706.0740000000005,56,56,3,01:56.5,01:58.0,NA,0.894736842,9,2015,532.5,69,1,116.5,76.746,194.614
817,943,6174.72,71,71,5,01:21.2,01:20.8,01:20.4,0.789473684,9,2015,532.5,32,0,80.4,44.91,189.824
817,945,5975.185,55,55,5,01:42.3,01:41.8,01:41.4,0.789473684,9,2015,532.5,24,0,101.4,44.067,188.085
817,948,6519.895,57,57,8,01:26.9,01:25.6,01:25.6,0.666666667,9,2016,286.2,1,0,85.6,1134.048,214.51
817,949,5677.19,57,57,5,01:31.4,01:31.1,01:30.9,0.80952381,9,2016,286.2,3,0,90.9,76.051,202.814
817,950,5986.579,56,56,2,01:37.7,01:36.8,01:35.9,0.952380952,9,2016,286.2,17,0,95.9,69.279,194.264
817,952,6143.967,66,66,3,01:23.7,01:23.6,01:22.7,0.904761905,9,2016,286.2,4,0,82.7,88.658,189.98
817,953,7176.385,78,78,1,01:14.9,01:14.4,01:13.6,1,9,2016,286.2,6,1,73.6,60.381,153.437
817,954,5528.93,70,70,4,01:14.0,01:13.5,01:13.2,0.85,9,2016,286.2,7,0,73.2,46.89,205.207
817,955,5641.595,51,51,3,01:44.6,01:44.1,01:44.0,0.904761905,9,2016,286.2,73,0,104,39.995,200.59
817,956,5289.088,71,71,7,01:07.5,01:06.8,01:10.0,0.714285714,9,2016,286.2,70,0,66.8,81.222,226.459
817,957,5722.042,52,52,4,01:31.7,01:31.3,01:30.6,0.85,9,2016,286.2,9,1,90.6,60.011,220.882
817,958,6057.654,70,70,3,01:40.0,01:23.2,01:20.3,0.904761905,9,2016,286.2,11,0,80.3,44.247,186.407
817,959,5451.196,67,67,3,01:15.6,01:15.5,01:14.7,0.904761905,9,2016,286.2,10,0,74.7,56.681,209.918
817,960,6305.171,44,44,5,01:48.4,01:48.0,01:47.2,0.8,9,2016,286.2,13,0,107.2,1020.932,224.205
817,961,4693.384,53,53,6,01:23.2,01:22.6,01:22.4,0.75,9,2016,286.2,14,0,82.4,47.378,242.726
817,962,6949.438,61,61,2,01:44.3,01:43.9,01:43.1,0.952380952,9,2016,286.2,15,0,103.1,112.398,170.113
817,963,5832.776,56,56,4,01:35.1,01:33.9,01:33.5,0.857142857,9,2016,286.2,2,0,93.5,48.605,204.771
817,964,5237.274,53,53,6,01:32.5,01:31.7,01:31.2,0.761904762,9,2016,286.2,22,0,91.2,48.857,218.877
817,965,5912.31,56,56,3,01:36.8,01:36.3,01:35.5,0.904761905,9,2016,286.2,69,0,95.5,47.49,193.523
817,966,6052.26,71,71,4,01:19.7,01:19.6,01:19.1,0.85,9,2016,286.2,32,0,79.1,44.53,190.972
817,967,10891.821,71,71,6,01:12.4,01:12.0,01:11.5,0.761904762,9,2016,286.2,18,1,71.5,3572.09,181.363
817,968,5889.328,55,55,3,01:41.0,01:40.4,01:39.6,0.904761905,9,2016,286.2,24,0,99.6,43.852,190.624
817,970,5902.193,56,56,5,01:34.0,01:33.5,01:33.0,0.789473684,9,2017,284,17,0,93,80.938,202.741
817,971,5672.72,57,57,4,01:31.7,01:30.5,01:29.5,0.842105263,9,2017,284,3,0,89.5,50.512,208.387
817,973,5832.317,66,66,6,01:21.7,01:20.9,01:20.2,0.736842105,9,2017,284,4,0,80.2,43.729,200.248
817,974,6288.085,78,78,5,01:13.2,01:13.0,01:13.0,0.789473684,9,2017,284,6,0,73,24.183,158.577
817,975,5620.451,70,70,6,01:13.5,01:12.8,01:12.6,0.736842105,9,2017,284,7,0,72.6,23.309,206.126
817,976,7435.573,51,51,10,01:42.9,01:42.2,01:43.4,0.5,9,2017,284,73,0,102.2,1372.037,206.048
817,977,4914.535,71,71,5,01:05.9,01:05.2,01:04.9,0.789473684,9,2017,284,70,0,64.9,21.713,230.491
817,978,4953.385,51,51,20,01:43.0,NA,NA,0,9,2017,284,9,0,103,27.91,230.833
817,980,5093.611,44,44,6,01:45.1,01:44.2,01:43.9,0.736842105,9,2017,284,13,0,103.9,46.08,234.445
817,981,4572.647,53,53,3,01:38.3,01:37.3,01:36.8,0.894736842,9,2017,284,14,0,96.8,23.951,250.174
817,982,7408.051,58,58,3,01:42.1,01:40.4,01:39.8,0.894736842,9,2017,284,15,1,99.8,138.277,173.16
817,983,5423.809,56,56,4,01:32.4,01:31.1,01:30.6,0.842105263,9,2017,284,2,0,90.6,24.199,210.56
817,984,5260.8730000000005,53,53,4,01:29.5,01:28.9,01:28.3,0.842105263,9,2017,284,22,0,88.3,23.796,223.122
817,987,5534.953,71,71,5,01:09.8,01:09.5,01:09.3,0.789473684,9,2017,284,18,0,69.3,85.488,215.363
817,989,5380.352,58,58,5,01:23.5,01:22.9,01:22.2,0.789473684,9,2018,310,1,0,82.2,21.44,222.128
817,991,5736.38,56,56,6,01:33.9,01:32.7,01:31.9,0.736842105,9,2018,310,17,0,91.9,45.733,204.871
817,993,5780.03,66,66,6,01:17.6,01:17.6,01:16.8,0.736842105,9,2018,310,4,0,76.8,21.618,213.638
817,994,6174.807,78,78,1,01:12.0,01:11.3,01:10.8,1,9,2018,310,6,0,70.8,24.542,158.984
817,995,5332.269,68,68,6,01:12.5,01:11.4,01:11.1,0.736842105,9,2018,310,7,0,71.1,23.279,211.701
817,996,5446.121,53,53,5,01:31.9,01:31.5,01:30.9,0.789473684,9,2018,310,34,0,90.9,24.309,220.494
817,998,5259.284,52,52,6,01:28.0,01:27.4,01:27.1,0.736842105,9,2018,310,9,0,87.1,56.195,231.551
817,1000,5882.846,70,70,12,01:18.5,01:36.4,NA,0.421052632,9,2018,310,11,0,78.5,21.364,197.115
817,1003,6725.593,61,61,6,01:38.2,01:37.4,01:37.0,0.736842105,9,2018,310,15,0,97,28.779,176.753
817,1004,5325.632,53,53,12,01:33.2,NA,NA,0.421052632,9,2018,310,71,0,93.2,37.446,218.514
817,1005,5256.557,53,53,15,01:29.8,NA,NA,0.263157895,9,2018,310,22,0,89.8,22.864,224.336
817,1008,5234.259,71,71,6,01:08.5,01:08.1,01:07.8,0.736842105,9,2018,310,18,0,67.8,23.3,217.434
817,1009,5995.761,55,55,5,01:37.1,01:37.0,01:35.4,0.789473684,9,2018,310,24,0,95.4,21.061,197.477
817,1014,5787.201,66,66,10,01:18.4,01:17.3,01:18.1,0.526315789,4,2019,272,4,0,77.3,45.081,207.876
817,1015,6269.331,78,78,7,01:11.8,01:11.5,01:11.2,0.684210526,4,2019,272,6,0,71.2,24.269,158.701
817,1019,4922.853,52,52,7,01:26.4,01:26.3,01:26.2,0.684210526,4,2019,272,9,0,86.2,56.797,236.628
817,1023,4572.18,53,53,5,01:20.4,01:19.8,01:19.8,0.789473684,4,2019,272,14,0,79.8,24.32,249.859
817,1027,5883.828,71,71,13,01:17.3,01:16.9,NA,0.368421053,4,2019,272,32,0,76.9,22.345,193.327
817,1028,5726.019,56,56,9,01:33.8,01:33.6,01:33.5,0.578947368,4,2019,272,69,0,93.5,23.751,197.354
817,1029,5605.219,71,71,12,01:09.1,01:08.9,NA,0.421052632,4,2019,272,18,0,68.9,60.251,213.278
817,1032,5033.274,71,71,9,01:19.7,01:19.2,01:21.2,0.578947368,4,2020,164.65,70,0,79.2,21.603,229.166
817,1034,5300.933,52,52,8,01:26.7,01:26.3,01:26.0,0.631578947,4,2020,164.65,9,0,86,29.559,237.004
817,1037,5067.638,44,44,4,01:43.3,01:42.5,01:42.1,0.842105263,4,2020,164.65,13,0,102.1,23.586,234.589
817,1038,6434.447,53,53,7,01:20.5,01:20.0,01:19.9,0.684210526,4,2020,164.65,14,0,79.9,1549.135,248.573
817,1039,8385.477,59,59,8,01:17.0,01:16.2,01:16.5,0.631578947,4,2020,164.65,76,0,76.2,2804.005,234.774
817,1040,5687.429,53,53,5,01:33.7,01:32.2,01:32.4,0.789473684,4,2020,164.65,71,0,92.2,30.112,215.074
817,1041,5764.254,60,60,6,01:26.8,01:26.1,01:26.2,0.736842105,4,2020,164.65,20,0,86.1,44.689,206.876
817,1043,5326.75,63,63,5,01:15.5,01:15.0,01:14.5,0.789473684,4,2020,164.65,21,0,74.5,30.204,227.878
817,1044,6234.773,58,58,5,02:05.6,01:54.3,01:51.6,0.789473684,4,2020,164.65,5,1,111.6,46.678,190.875
817,1045,7206.883,57,57,6,01:29.0,01:28.6,01:28.4,0.736842105,4,2020,164.65,3,0,88.4,1209.156,209.887
817,1046,5488.444,87,87,7,00:54.4,00:53.9,00:54.0,0.684210526,4,2020,164.65,80,0,53.9,49.169,223.85
817,1047,5862.393,55,55,12,01:36.7,01:36.4,NA,0.421052632,4,2020,164.65,24,0,96.4,22.123,198.109
817,1052,5589.901,56,56,6,01:30.8,01:30.2,01:29.9,0.736842105,1,2021,212.27,3,0,89.9,49.343,205.233
817,1053,7405.818,63,63,6,01:15.7,01:15.0,01:14.8,0.736842105,1,2021,212.27,21,1,74.8,1609.167,222.739
817,1054,5746.79,66,66,16,01:19.8,NA,NA,0.210526316,1,2021,212.27,75,0,79.8,72.959,204.31
817,1055,5661.448,66,66,7,01:18.3,01:17.7,01:17.6,0.684210526,1,2021,212.27,4,0,77.6,44.168,205.612
817,1057,8025.284,51,51,13,01:42.3,01:42.6,NA,0.368421053,1,2021,212.27,73,0,102.3,2050.239,204.428
817,1059,5321.627,53,53,10,01:32.2,01:31.6,01:31.4,0.526315789,1,2021,212.27,34,0,91.4,29.951,213.896
817,1060,5094.938,71,71,13,01:05.0,01:04.7,NA,0.368421053,1,2021,212.27,70,0,64.7,21.151,225.876
817,1061,7145.908,52,52,7,01:27.3,01:27.1,01:26.9,0.684210526,1,2021,212.27,9,0,86.9,2080.098,232.325
817,1065,4914.365,53,53,5,01:21.3,01:20.4,01:20.0,0.789473684,1,2021,212.27,14,0,80,23.812,245.894
817,1066,5506.608,53,53,5,01:48.3,01:46.4,01:44.2,0.789473684,1,2021,212.27,71,1,104.2,64.633,212.388
817,1069,5753.406,56,56,7,01:34.4,01:34.6,01:33.8,0.684210526,1,2021,212.27,69,0,93.8,48.212,197.785
817,1072,7615.2390000000005,50,50,11,01:28.2,01:28.7,NA,0.473684211,1,2021,212.27,77,0,88.2,2084.325,239.725
818,900,5639.151,57,57,6,01:33.5,01:43.8,01:45.9,0.761904762,5,2014,64,1,0,93.5,46.102,203.763
818,906,5980.856,70,70,8,01:17.2,01:16.3,01:16.2,0.666666667,5,2014,64,7,0,76.2,48.408,197.73
818,910,6843.585,70,70,8,01:24.9,01:24.6,01:24.7,0.666666667,5,2014,64,11,1,84.6,46.932,176.97
818,911,5148.476,44,44,12,02:09.8,02:09.8,NA,0.476190476,5,2014,64,13,0,129.8,46.773,222.592
818,912,4823.329,53,53,13,01:26.1,01:26.2,NA,0.428571429,5,2014,64,14,0,86.1,25.046,234.005
818,913,7256.5960000000005,60,60,12,01:47.4,01:47.0,NA,0.476190476,5,2014,64,15,0,107,95.226,162.895
818,914,6830.659,44,44,11,01:35.2,01:35.0,NA,0.523809524,5,2014,64,22,1,95,1186.361,184.086
818,915,5608.039,53,53,10,01:40.4,01:39.9,01:40.0,0.55,5,2014,64,71,0,99.9,30.272,205.293
818,916,6108.648,56,56,15,01:39.3,NA,NA,0.176470588,5,2014,64,69,0,99.3,54.711,190.504
818,918,6034.566,55,55,10,01:42.4,01:42.2,NA,0.470588235,5,2014,64,24,0,102.2,68.028,189.186
820,902,6042.652,57,57,22,01:37.9,NA,NA,0,206,2014,48,3,0,97.9,79.072,191.34
821,911,5167.381,44,44,20,02:13.4,NA,NA,0.095238095,15,2014,68,13,0,133.4,46.157,221.178
821,960,6364.9349999999995,44,44,13,01:48.7,01:48.6,NA,0.4,210,2016,129.91,13,0,108.6,1045.669,220.53
821,968,5979.126,55,55,13,01:41.6,01:41.5,NA,0.428571429,210,2016,129.91,24,0,101.5,44.134,188.754
822,900,5626.349,57,57,10,01:31.6,01:43.9,01:48.1,0.571428571,3,2014,120,1,0,91.6,58.038,206.128
822,901,6111.511,56,56,15,01:59.7,02:02.8,NA,0.333333333,3,2014,120,2,0,119.7,74.482,189.189
822,902,6014.619,57,57,4,01:34.9,01:34.8,01:34.2,0.857142857,3,2014,120,3,0,94.2,76.088,195.296
822,903,5870.955,56,56,7,01:56.5,01:56.3,01:56.3,0.714285714,3,2014,120,17,0,116.3,48.419,191.151
822,904,6144.448,66,66,4,01:28.2,01:27.6,01:26.6,0.857142857,3,2014,120,4,0,86.6,45.525,185.326
822,906,5976.408,70,70,4,01:16.8,01:15.8,01:15.6,0.857142857,3,2014,120,7,0,75.6,47.939,197.924
822,907,5283.148,71,71,2,01:10.4,01:09.1,01:08.8,0.952380952,3,2014,120,70,0,68.8,43.341,214.568
822,909,5643.703,67,67,2,01:18.2,01:17.4,01:16.8,0.952380952,3,2014,120,10,0,76.8,40.321,202.056
822,910,6826.402,70,70,3,01:25.7,01:23.8,01:23.4,0.904761905,3,2014,120,11,1,83.4,70.604,181.595
822,911,5104.588,44,44,6,02:09.2,02:08.5,02:08.0,0.761904762,3,2014,120,13,0,128,45.945,223.698
822,912,4791.022,53,53,3,01:26.0,01:24.9,01:24.7,0.904761905,3,2014,120,14,0,84.7,24.991,235.49
822,913,7269.86,60,60,8,01:47.2,01:46.6,01:46.2,0.666666667,3,2014,120,15,0,106.2,59.22,162.058
822,914,6816.794,44,44,3,01:34.3,01:33.4,01:33.1,0.904761905,3,2014,120,22,1,93.1,1186.511,183.213
822,915,5528.169,53,53,3,01:39.1,01:39.0,01:38.9,0.9,3,2014,120,71,0,98.9,30.363,208.658
822,916,6035.777,56,56,3,01:38.2,01:37.5,01:36.9,0.882352941,3,2014,120,69,0,96.9,48.434,193.617
822,918,5971.499,55,55,3,01:42.3,01:41.4,01:41.0,0.882352941,3,2014,120,24,0,101,43.676,189.113
822,927,6136.202,56,56,9,01:40.2,01:40.7,01:53.2,0.555555556,3,2015,217.7,2,0,100.2,79.588,191.71
822,928,5991.893,56,56,5,01:38.0,01:37.8,01:37.1,0.789473684,3,2015,217.7,17,0,97.1,46.666,190.426
822,929,5748.766,57,57,5,01:34.2,01:33.9,01:33.4,0.777777778,3,2015,217.7,3,0,93.4,49.916,198.615
822,930,6131.772,66,66,4,01:27.3,01:26.2,01:25.7,0.842105263,3,2015,217.7,4,0,85.7,43.882,184.74
822,931,6604.209,78,78,17,01:18.4,NA,NA,0.157894737,3,2015,217.7,6,0,78.4,49.053,152.173
822,932,5553.811,70,70,4,01:16.6,01:15.5,01:15.1,0.833333333,3,2015,217.7,7,0,75.1,25.541,201.478
822,933,5470.534,71,71,6,01:11.9,01:09.6,01:09.3,0.736842105,3,2015,217.7,70,0,69.3,22.777,215.557
822,934,5550.923,52,52,4,01:34.2,01:33.0,01:33.1,0.842105263,3,2015,217.7,9,1,93,60.718,217.484
822,936,6450.213,69,69,6,01:23.6,01:23.6,01:23.2,0.736842105,3,2015,217.7,11,0,83.2,108.856,181.161
822,937,5081.427,43,43,3,01:49.0,01:49.0,01:48.5,0.894736842,3,2015,217.7,13,0,108.5,64.151,219.932
822,938,4728.684,53,53,6,01:25.0,01:24.3,01:24.1,0.736842105,3,2015,217.7,14,0,84.1,25.536,238.272
822,939,7316.322,61,61,7,01:46.2,01:45.9,01:45.7,0.684210526,3,2015,217.7,15,0,105.7,58.499,163.765
822,940,5323.254,53,53,3,01:34.3,01:33.4,01:33.0,0.894736842,3,2015,217.7,22,0,93,47.13,212.795
822,943,6169.63,71,71,6,01:20.8,01:20.5,01:20.4,0.736842105,3,2015,217.7,32,0,80.4,46.117,189.917
822,948,6570.718,57,57,11,01:27.1,01:26.0,NA,0.523809524,3,2016,139.6,1,0,86,1110.365,205.886
822,950,6020.083,56,56,5,01:37.5,01:36.8,01:36.3,0.80952381,3,2016,139.6,17,0,96.3,68.059,193.225
822,951,5612.214,53,53,3,01:37.7,01:37.1,01:36.5,0.904761905,3,2016,139.6,71,0,96.5,29.841,208.115
822,952,6145.288,66,66,7,01:24.3,01:24.0,01:23.5,0.714285714,3,2016,139.6,4,0,83.5,44.299,188.12
822,954,5511.718,70,70,7,01:14.4,01:13.8,01:13.7,0.7,3,2016,139.6,7,0,73.7,22.184,204.055
822,955,5633.252,51,51,8,01:44.7,01:44.5,01:45.2,0.666666667,3,2016,139.6,73,0,104.5,19.732,200.836
822,960,6351.209,44,44,8,01:48.7,01:47.9,01:47.6,0.65,3,2016,139.6,13,0,107.6,1042.836,220.946
822,961,4699.104,53,53,5,01:23.3,01:22.5,01:22.4,0.8,3,2016,139.6,14,0,82.4,48.06,240.517
822,963,5894.358,56,56,11,01:35.2,01:34.6,NA,0.523809524,3,2016,139.6,2,0,94.6,23.828,201.159
822,964,5301.656,53,53,11,01:32.4,01:32.3,NA,0.523809524,3,2016,139.6,22,0,92.3,25.007,213.658
822,966,6097.014,71,71,8,01:20.3,01:20.0,01:19.6,0.65,3,2016,139.6,32,0,79.6,22.396,185.472
822,967,10906.627,71,71,11,01:12.7,01:12.4,NA,0.523809524,3,2016,139.6,18,1,72.4,3542.27,180.246
822,969,5062.922,57,57,3,01:24.5,01:23.2,01:22.5,0.894736842,131,2017,352.1,1,1,82.5,21.44,220.465
822,970,5904.966,56,56,3,01:33.7,01:32.6,01:31.9,0.894736842,131,2017,352.1,17,0,91.9,91.27,204.734
822,971,5653.771,57,57,1,01:31.0,01:29.6,01:28.8,1,131,2017,352.1,3,0,88.8,52.908,207.076
822,972,5288.743,52,52,3,01:34.0,01:33.3,01:33.3,0.894736842,131,2017,352.1,71,0,93.3,29.356,216.221
822,974,6289.857,78,78,3,01:13.3,01:12.9,01:12.2,0.894736842,131,2017,352.1,6,0,72.2,24.308,157.16
822,975,5604.937,70,70,3,01:12.7,01:12.6,01:12.2,0.894736842,131,2017,352.1,7,0,72.2,22.946,206.862
822,976,7439.477,51,51,2,01:43.0,01:41.5,01:41.0,0.944444444,131,2017,352.1,73,0,101,1385.158,207.946
822,977,4908.523,71,71,1,01:05.8,01:04.3,01:04.3,1,131,2017,352.1,70,0,64.3,22.387,229.115
822,978,4901.493,51,51,4,01:39.7,01:28.7,01:27.4,0.842105263,131,2017,352.1,9,0,87.4,27.858,233.294
822,979,5999.175,70,70,3,01:18.1,01:17.4,01:16.5,0.894736842,131,2017,352.1,11,0,76.5,22.681,194.198
822,980,5099.276,44,44,3,01:44.8,01:43.2,01:43.1,0.894736842,131,2017,352.1,13,0,103.1,45.882,234.071
822,981,4536.783,53,53,6,01:35.7,01:35.4,01:37.8,0.736842105,131,2017,352.1,14,0,95.4,23.728,249.095
822,982,7412.344,58,58,6,01:43.1,01:41.4,01:40.8,0.736842105,131,2017,352.1,15,1,100.8,110.332,172.989
822,983,5457.311,56,56,5,01:32.3,01:30.8,01:30.8,0.789473684,131,2017,352.1,2,0,90.8,23.676,209.424
822,984,5261.774,53,53,2,01:29.3,01:28.5,01:27.7,0.947368421,131,2017,352.1,22,0,87.7,22.876,224.439
822,985,5665.958,56,56,3,01:35.3,01:33.8,01:33.6,0.894736842,131,2017,352.1,69,0,93.6,46.713,203.001
822,986,5806.23,71,71,4,01:17.6,01:17.2,01:17.0,0.833333333,131,2017,352.1,32,0,77,21.758,195.207
822,987,5489.024,71,71,1,01:09.5,01:08.6,01:08.3,1,131,2017,352.1,18,0,68.3,77.392,214.064
822,988,5654.062,55,55,1,01:37.4,01:36.8,01:36.2,1,131,2017,352.1,24,0,96.2,21.478,198.652
822,989,5407.622,58,58,10,01:23.7,01:22.1,NA,0.526315789,131,2018,400,1,0,82.1,21.664,219.386
822,990,5522.639,57,57,3,01:29.3,01:28.8,01:28.1,0.894736842,131,2018,400,3,0,88.1,26.105,207.842
822,991,5745.274,56,56,3,01:32.9,01:32.1,01:31.6,0.894736842,131,2018,400,17,0,91.6,22.097,202.332
822,993,5750.565,66,66,2,01:17.7,01:17.1,01:16.2,0.947368421,131,2018,400,4,0,76.2,23.213,210.85
822,994,6193.629,78,78,5,01:12.4,01:12.0,01:11.4,0.789473684,131,2018,400,6,0,71.4,24.02,157.422
822,995,5318.753,68,68,2,01:11.9,01:11.5,01:10.9,0.947368421,131,2018,400,7,0,70.9,23.775,212.179
822,996,5492.017,53,53,2,01:31.8,01:31.2,01:30.1,0.947368421,131,2018,400,34,0,90.1,58.621,223.201
822,998,5258.667,52,52,4,01:27.0,01:26.4,01:26.2,0.842105263,131,2018,400,9,0,86.2,27.894,232.089
822,999,5554.38,67,67,2,01:13.0,01:12.2,01:11.4,0.947368421,131,2018,400,10,1,71.4,52.467,217.461
822,1000,5886.427,70,70,2,01:17.1,01:32.1,01:35.9,0.947368421,131,2018,400,11,0,77.1,21.337,192.957
822,1001,5078.081,44,44,10,01:42.8,01:42.2,NA,0.526315789,131,2018,400,13,0,102.2,73.267,237.231
822,1002,4628.55,53,53,4,01:21.4,01:20.4,01:19.7,0.842105263,131,2018,400,14,0,79.7,23.763,251.544
822,1003,6723.541,61,61,4,01:39.3,01:37.3,01:36.7,0.842105263,131,2018,400,15,0,96.7,28.542,174.052
822,1004,5247.726,53,53,1,01:33.0,01:32.7,01:31.4,1,131,2018,400,71,0,91.4,29.794,219.617
822,1005,5249.981,53,53,2,01:29.3,01:28.0,01:28.1,0.947368421,131,2018,400,22,0,88,22.777,224.521
822,1006,5683.387,56,56,4,01:34.5,01:33.7,01:32.6,0.842105263,131,2018,400,69,0,92.6,23.478,201.551
822,1008,5252.009,71,71,3,01:08.5,01:07.7,01:07.4,0.894736842,131,2018,400,18,0,67.4,45.682,219.909
822,1009,6028.339,55,55,2,01:36.8,01:36.4,01:35.0,0.947368421,131,2018,400,24,0,95,42.889,198.056
822,1010,5127.325,58,58,2,01:22.4,01:21.2,01:20.6,0.947368421,131,2019,484,1,0,80.6,22.014,223.075
822,1011,5664.275,57,57,4,01:29.5,01:28.8,01:28.3,0.842105263,131,2019,484,3,0,88.3,49.298,206.808
822,1012,5532.902,56,56,1,01:32.7,01:31.7,01:31.5,1,131,2019,484,17,0,91.5,46.279,206.842
822,1013,5512.942,51,51,1,01:42.0,01:41.5,01:40.5,1,131,2019,484,73,0,100.5,20.006,207.748
822,1014,5754.517,66,66,1,01:17.0,01:15.9,01:15.4,1,131,2019,484,4,0,75.4,44.052,212.835
822,1015,6211.599,78,78,2,01:11.6,01:10.7,01:10.3,0.947368421,131,2019,484,6,0,70.3,49.806,159.828
822,1016,5398.1269999999995,70,70,6,01:11.2,01:11.1,01:11.1,0.736842105,131,2019,484,7,0,71.1,47.45,214.833
822,1017,5089.254,53,53,2,01:30.6,01:29.4,01:28.6,0.947368421,131,2019,484,34,0,88.6,30.412,224.725
822,1018,4940.782,71,71,4,01:04.1,01:03.9,01:03.5,0.842105263,131,2019,484,70,0,63.5,22.552,226.716
822,1019,4893.38,52,52,1,01:25.8,01:25.7,01:25.1,1,131,2019,484,9,0,85.1,56.67,242.633
