driverId,raceId,avglaptime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
815,975,80.36614285714286,70,70,8,01:13.5,01:13.3,01:13.0,0.631578947,10,2017,117,7,0,73,23.229,205.58
815,981,86.93562264150944,53,53,11,01:38.5,01:37.6,NA,0.473684211,10,2017,117,14,0,97.6,25.377,245.442
815,982,128.0845344827586,58,58,12,01:43.6,01:42.2,NA,0.421052632,10,2017,117,15,1,102.2,140.626,170.84
815,983,97.85571428571428,56,56,9,01:32.8,01:31.5,01:31.7,0.578947368,10,2017,117,2,0,91.5,24.314,208.751
815,984,100.42675471698114,53,53,8,01:29.7,01:29.3,01:29.3,0.631578947,10,2017,117,22,0,89.3,23.634,220.649
815,987,78.2501690140845,71,71,6,01:10.1,01:09.8,01:09.6,0.736842105,10,2017,117,18,0,69.6,77.473,212.347
815,988,104.47498181818182,55,55,8,01:38.6,01:38.4,01:38.4,0.631578947,10,2017,117,24,0,98.4,21.869,194.708
815,989,93.45,58,58,13,01:24.3,01:24.0,NA,0.368421053,10,2018,120,1,0,84,22.327,217.849
815,991,103.23401785714286,56,56,8,01:33.5,01:32.9,01:32.8,0.631578947,10,2018,120,17,0,92.8,45.19,200.911
815,992,122.12382352941177,51,51,8,01:44.0,01:43.4,01:42.5,0.631578947,10,2018,120,73,0,102.5,54.283,203.48
815,994,80.06753846153846,78,78,9,01:12.8,01:12.2,01:12.2,0.578947368,10,2018,120,6,0,72.2,29.379,154.917
815,998,101.62484615384615,52,52,12,01:28.2,01:27.9,NA,0.421052632,10,2018,120,9,0,87.9,57.487,226.887
815,999,83.2895671641791,67,67,10,01:13.4,01:13.1,01:12.8,0.526315789,10,2018,120,10,1,72.8,25.13,211.468
815,1001,115.57952272727273,44,44,4,01:44.0,01:43.0,02:01.9,0.842105263,10,2018,120,13,0,103,42.824,233.293
815,1002,88.1728679245283,53,53,16,01:21.9,NA,NA,0.210526316,10,2018,120,14,0,81.9,25.655,247.743
815,1005,100.31020754716981,53,53,10,01:30.2,01:29.6,01:37.2,0.526315789,10,2018,120,22,0,89.6,23.635,222.223
815,1006,102.85219642857143,56,56,10,01:35.2,01:34.5,01:34.6,0.526315789,10,2018,120,69,0,94.5,25.723,198.483
815,1009,110.39376363636363,55,55,14,01:37.3,01:37.5,NA,0.315789474,10,2018,120,24,0,97.3,22.112,194.467
815,1011,100.43843859649122,57,57,14,01:29.9,01:29.8,NA,0.315789474,211,2019,188,3,0,89.8,53.934,202.254
815,1013,109.59525490196079,51,51,5,01:42.2,01:41.9,01:41.6,0.789473684,211,2019,188,73,0,101.6,20.939,204.795
815,1014,87.83818181818182,66,66,15,01:18.3,01:17.9,NA,0.263157895,211,2019,188,4,0,77.9,45.677,204.717
815,1022,116.13995454545454,44,44,9,01:45.7,01:44.7,01:44.7,0.578947368,211,2019,188,13,0,104.7,23.133,231.79
815,1023,86.8012641509434,53,53,17,01:21.3,NA,NA,0.157894737,211,2019,188,14,0,81.3,25.34,248.953
815,1025,106.93811320754718,53,53,12,01:34.3,01:34.0,NA,0.421052632,211,2019,188,71,0,94,30.271,214.73
815,1027,82.85525352112676,71,71,11,01:17.5,01:16.7,NA,0.473684211,211,2019,188,32,0,76.7,22.357,192.512
815,1029,78.96066197183099,71,71,15,01:09.3,01:09.0,NA,0.263157895,211,2019,188,18,0,69,46.221,212.965
815,1031,76.98353521126761,71,71,6,01:04.5,01:03.9,01:03.9,0.736842105,211,2020,162.19,70,0,63.9,38.929,227.579
815,1032,70.88830985915493,71,71,17,01:21.6,NA,NA,0.157894737,211,2020,162.19,70,0,81.6,22.761,231.362
815,1037,115.95318181818182,44,44,8,01:43.3,01:42.7,01:42.5,0.631578947,211,2020,162.19,13,0,102.5,23.175,232.628
815,1038,121.6845283018868,53,53,4,01:20.0,01:19.7,01:19.7,0.842105263,211,2020,162.19,14,0,79.7,1551.682,247.282
815,1039,142.21542372881356,59,59,6,01:16.6,01:16.5,01:16.3,0.736842105,211,2020,162.19,76,0,76.3,2804.88,234.175
815,1040,106.9985283018868,53,53,4,01:33.7,01:33.0,01:32.3,0.842105263,211,2020,162.19,71,0,92.3,29.602,214.515
815,1041,96.09518333333334,60,60,9,01:27.1,01:26.3,01:26.7,0.578947368,211,2020,162.19,20,0,86.3,45.492,206.608
815,1043,84.63622222222222,63,63,11,01:15.4,01:15.1,NA,0.473684211,211,2020,162.19,21,0,75.1,60.54,226.325
815,1044,106.39562068965517,58,58,3,02:07.6,01:54.1,01:49.3,0.894736842,211,2020,162.19,5,1,109.3,25.163,191.417
815,1046,62.932344827586206,87,87,5,00:54.2,00:53.8,00:53.8,0.789473684,211,2020,162.19,80,0,53.8,48.721,224.599
815,1051,90.01363157894737,57,57,11,01:22.4,01:22.3,NA,0.473684211,9,2021,369.77,78,0,82.3,50.839,226.227
815,1052,99.57042857142856,56,56,11,01:31.2,01:30.7,NA,0.473684211,9,2021,369.77,3,0,90.7,72.289,207.334
815,1053,117.80553968253967,63,63,2,01:15.4,01:14.7,01:14.4,0.947368421,9,2021,369.77,21,1,74.4,1625.766,222.585
815,1054,86.53266666666667,66,66,4,01:19.3,01:18.8,01:18.9,0.842105263,9,2021,369.77,75,0,78.8,70.597,207.715
815,1055,85.62653030303031,66,66,8,01:18.2,01:17.7,01:17.7,0.631578947,9,2021,369.77,4,0,77.7,43.727,211.743
815,1056,76.37576923076924,78,78,9,01:11.6,01:11.0,01:11.6,0.555555556,9,2021,369.77,6,0,71,24.548,161.138
815,1057,157.18450980392157,51,51,7,01:42.0,01:41.6,01:41.9,0.684210526,9,2021,369.77,73,0,101.6,2035.617,206.432
815,1058,70.23040845070423,71,71,5,01:04.6,01:04.2,01:04.2,0.789473684,9,2021,369.77,70,0,64.2,44.438,228.956
815,1059,99.14303773584906,53,53,4,01:31.6,01:31.0,01:30.4,0.842105263,9,2021,369.77,34,0,90.4,29.682,217.504
815,1060,71.58391549295774,71,71,3,01:04.8,01:04.5,01:04.0,0.894736842,9,2021,369.77,70,0,64,21.735,227.956
815,1065,92.79411320754717,53,53,9,01:21.3,01:20.9,01:20.6,0.578947368,9,2021,369.77,14,0,80.6,23.906,244.901
815,1066,104.35994339622641,53,53,9,01:46.5,01:45.8,01:45.3,0.578947368,9,2021,369.77,71,1,105.3,68.339,212.193
815,1067,94.78575862068965,58,58,7,01:25.0,01:24.0,01:23.7,0.684210526,9,2021,369.77,5,1,83.7,22.463,207.841
815,1069,102.12098214285714,56,56,3,01:34.4,01:34.2,01:33.1,0.894736842,9,2021,369.77,69,0,93.1,48.622,199.333
815,1070,83.6174366197183,71,71,4,01:17.0,01:17.1,01:16.3,0.842105263,9,2021,369.77,32,0,76.3,22.114,194.976
815,1071,78.63085915492958,71,71,4,01:09.2,01:09.0,01:08.5,0.842105263,9,2021,369.77,18,0,68.5,105.181,218.453
817,902,105.3900350877193,57,57,3,01:36.2,01:34.6,01:34.1,0.904761905,9,2014,340,3,0,94.1,49.522,196.266
817,903,104.28192857142857,56,56,2,01:56.6,01:55.3,01:54.5,0.952380952,9,2014,340,17,0,114.5,45.684,193.387
817,904,92.63892424242424,66,66,3,01:28.1,01:26.6,01:26.3,0.904761905,9,2014,340,4,0,86.3,43.799,186.175
817,905,84.32403846153846,78,78,3,01:17.9,01:17.2,01:16.4,0.904761905,9,2014,340,6,0,76.4,26.584,151.718
817,906,85.04042857142858,70,70,6,01:17.1,01:15.9,01:15.6,0.761904762,9,2014,340,7,0,75.6,46.88,199.638
817,907,74.90842253521127,71,71,5,01:10.4,01:09.6,01:09.5,0.80952381,9,2014,340,70,0,69.5,42.865,213.161
817,908,NA,52,52,8,01:44.7,01:38.2,01:40.6,0.666666667,9,2014,340,9,0,98.2,28.483,215.395
817,909,84.70840298507463,67,67,5,01:18.1,01:17.9,01:17.3,0.80952381,9,2014,340,10,0,77.3,57.276,203.676
817,910,96.9294,70,70,4,01:25.5,01:23.7,01:23.4,0.857142857,9,2014,340,11,1,83.4,68.219,182.103
817,911,115.37627272727272,44,44,5,02:10.1,02:09.0,02:07.9,0.80952381,9,2014,340,13,0,127.9,45.588,223.187
817,912,90.57632075471697,53,53,9,01:26.7,01:25.9,01:25.7,0.619047619,9,2014,340,14,0,85.7,24.388,235.413
817,913,120.3178,60,60,3,01:47.5,01:46.5,01:45.9,0.904761905,9,2014,340,15,0,105.9,58.874,161.98
817,914,153.22361363636364,44,44,6,01:35.6,01:34.5,01:34.1,0.761904762,9,2014,340,22,1,94.1,1185.311,186.269
817,915,105.14256603773585,53,53,7,01:40.5,01:39.7,01:39.6,0.7,9,2014,340,71,0,99.6,30.006,204.296
817,916,107.68473214285714,56,56,5,01:38.8,01:37.9,01:37.2,0.764705882,9,2014,340,69,0,97.2,48.396,193.004
817,928,107.39508928571429,56,56,7,01:38.5,01:37.9,01:37.5,0.684210526,9,2015,532.5,17,0,97.5,45.532,190.068
817,929,101.18526315789474,57,57,7,01:34.7,01:34.4,01:33.8,0.666666667,9,2015,532.5,3,0,93.8,50.666,196.903
817,931,84.25676923076924,78,78,4,01:17.3,01:16.7,01:16.0,0.842105263,9,2015,532.5,6,0,76,48.745,153.891
817,936,92.68215942028985,69,69,4,01:24.4,01:23.2,01:22.8,0.842105263,9,2015,532.5,11,0,82.8,111.897,185.939
817,939,119.4032131147541,61,61,2,01:46.2,01:45.3,01:44.4,0.947368421,9,2015,532.5,15,0,104.4,60.726,165.701
817,942,119.75132142857143,56,56,3,01:56.5,01:58.0,NA,0.894736842,9,2015,532.5,69,1,116.5,76.746,194.614
817,943,86.96788732394366,71,71,5,01:21.2,01:20.8,01:20.4,0.789473684,9,2015,532.5,32,0,80.4,44.91,189.824
817,945,108.63972727272727,55,55,5,01:42.3,01:41.8,01:41.4,0.789473684,9,2015,532.5,24,0,101.4,44.067,188.085
817,948,114.38412280701755,57,57,8,01:26.9,01:25.6,01:25.6,0.666666667,9,2016,286.2,1,0,85.6,1134.048,214.51
817,949,99.59982456140351,57,57,5,01:31.4,01:31.1,01:30.9,0.80952381,9,2016,286.2,3,0,90.9,76.051,202.814
817,950,106.90319642857143,56,56,2,01:37.7,01:36.8,01:35.9,0.952380952,9,2016,286.2,17,0,95.9,69.279,194.264
817,952,93.09040909090909,66,66,3,01:23.7,01:23.6,01:22.7,0.904761905,9,2016,286.2,4,0,82.7,88.658,189.98
817,953,92.0049358974359,78,78,1,01:14.9,01:14.4,01:13.6,1,9,2016,286.2,6,1,73.6,60.381,153.437
817,954,78.98471428571429,70,70,4,01:14.0,01:13.5,01:13.2,0.85,9,2016,286.2,7,0,73.2,46.89,205.207
817,955,110.61950980392157,51,51,3,01:44.6,01:44.1,01:44.0,0.904761905,9,2016,286.2,73,0,104,39.995,200.59
817,956,74.49419718309859,71,71,7,01:07.5,01:06.8,01:10.0,0.714285714,9,2016,286.2,70,0,66.8,81.222,226.459
817,957,110.03926923076924,52,52,4,01:31.7,01:31.3,01:30.6,0.85,9,2016,286.2,9,1,90.6,60.011,220.882
817,958,86.53791428571428,70,70,3,01:40.0,01:23.2,01:20.3,0.904761905,9,2016,286.2,11,0,80.3,44.247,186.407
817,959,81.3611343283582,67,67,3,01:15.6,01:15.5,01:14.7,0.904761905,9,2016,286.2,10,0,74.7,56.681,209.918
817,960,143.29934090909092,44,44,5,01:48.4,01:48.0,01:47.2,0.8,9,2016,286.2,13,0,107.2,1020.932,224.205
817,961,88.55441509433962,53,53,6,01:23.2,01:22.6,01:22.4,0.75,9,2016,286.2,14,0,82.4,47.378,242.726
817,962,113.9252131147541,61,61,2,01:44.3,01:43.9,01:43.1,0.952380952,9,2016,286.2,15,0,103.1,112.398,170.113
817,963,104.15671428571429,56,56,4,01:35.1,01:33.9,01:33.5,0.857142857,9,2016,286.2,2,0,93.5,48.605,204.771
817,964,98.81649056603773,53,53,6,01:32.5,01:31.7,01:31.2,0.761904762,9,2016,286.2,22,0,91.2,48.857,218.877
817,965,105.57696428571428,56,56,3,01:36.8,01:36.3,01:35.5,0.904761905,9,2016,286.2,69,0,95.5,47.49,193.523
817,966,85.2430985915493,71,71,4,01:19.7,01:19.6,01:19.1,0.85,9,2016,286.2,32,0,79.1,44.53,190.972
817,967,153.40592957746478,71,71,6,01:12.4,01:12.0,01:11.5,0.761904762,9,2016,286.2,18,1,71.5,3572.09,181.363
817,968,107.07869090909091,55,55,3,01:41.0,01:40.4,01:39.6,0.904761905,9,2016,286.2,24,0,99.6,43.852,190.624
817,970,105.39630357142858,56,56,5,01:34.0,01:33.5,01:33.0,0.789473684,9,2017,284,17,0,93,80.938,202.741
817,971,99.52140350877193,57,57,4,01:31.7,01:30.5,01:29.5,0.842105263,9,2017,284,3,0,89.5,50.512,208.387
817,973,88.3684393939394,66,66,6,01:21.7,01:20.9,01:20.2,0.736842105,9,2017,284,4,0,80.2,43.729,200.248
817,974,80.61647435897436,78,78,5,01:13.2,01:13.0,01:13.0,0.789473684,9,2017,284,6,0,73,24.183,158.577
817,975,80.29215714285715,70,70,6,01:13.5,01:12.8,01:12.6,0.736842105,9,2017,284,7,0,72.6,23.309,206.126
817,976,145.79554901960785,51,51,10,01:42.9,01:42.2,01:43.4,0.5,9,2017,284,73,0,102.2,1372.037,206.048
817,977,69.2188028169014,71,71,5,01:05.9,01:05.2,01:04.9,0.789473684,9,2017,284,70,0,64.9,21.713,230.491
817,978,97.12519607843137,51,51,20,01:43.0,NA,NA,0,9,2017,284,9,0,103,27.91,230.833
817,980,115.76388636363636,44,44,6,01:45.1,01:44.2,01:43.9,0.736842105,9,2017,284,13,0,103.9,46.08,234.445
817,981,86.27635849056604,53,53,3,01:38.3,01:37.3,01:36.8,0.894736842,9,2017,284,14,0,96.8,23.951,250.174
817,982,127.7250172413793,58,58,3,01:42.1,01:40.4,01:39.8,0.894736842,9,2017,284,15,1,99.8,138.277,173.16
817,983,96.85373214285714,56,56,4,01:32.4,01:31.1,01:30.6,0.842105263,9,2017,284,2,0,90.6,24.199,210.56
817,984,99.26175471698113,53,53,4,01:29.5,01:28.9,01:28.3,0.842105263,9,2017,284,22,0,88.3,23.796,223.122
817,987,77.95708450704225,71,71,5,01:09.8,01:09.5,01:09.3,0.789473684,9,2017,284,18,0,69.3,85.488,215.363
817,989,92.76468965517242,58,58,5,01:23.5,01:22.9,01:22.2,0.789473684,9,2018,310,1,0,82.2,21.44,222.128
817,991,102.43535714285714,56,56,6,01:33.9,01:32.7,01:31.9,0.736842105,9,2018,310,17,0,91.9,45.733,204.871
817,993,87.57621212121212,66,66,6,01:17.6,01:17.6,01:16.8,0.736842105,9,2018,310,4,0,76.8,21.618,213.638
817,994,79.1641923076923,78,78,1,01:12.0,01:11.3,01:10.8,1,9,2018,310,6,0,70.8,24.542,158.984
817,995,78.41572058823529,68,68,6,01:12.5,01:11.4,01:11.1,0.736842105,9,2018,310,7,0,71.1,23.279,211.701
817,996,102.757,53,53,5,01:31.9,01:31.5,01:30.9,0.789473684,9,2018,310,34,0,90.9,24.309,220.494
817,998,101.14007692307692,52,52,6,01:28.0,01:27.4,01:27.1,0.736842105,9,2018,310,9,0,87.1,56.195,231.551
817,1000,84.04065714285714,70,70,12,01:18.5,01:36.4,NA,0.421052632,9,2018,310,11,0,78.5,21.364,197.115
817,1003,110.25562295081967,61,61,6,01:38.2,01:37.4,01:37.0,0.736842105,9,2018,310,15,0,97,28.779,176.753
817,1004,100.48362264150944,53,53,12,01:33.2,NA,NA,0.421052632,9,2018,310,71,0,93.2,37.446,218.514
817,1005,99.18032075471697,53,53,15,01:29.8,NA,NA,0.263157895,9,2018,310,22,0,89.8,22.864,224.336
817,1008,73.72195774647888,71,71,6,01:08.5,01:08.1,01:07.8,0.736842105,9,2018,310,18,0,67.8,23.3,217.434
817,1009,109.01383636363636,55,55,5,01:37.1,01:37.0,01:35.4,0.789473684,9,2018,310,24,0,95.4,21.061,197.477
817,1014,87.68486363636364,66,66,10,01:18.4,01:17.3,01:18.1,0.526315789,4,2019,272,4,0,77.3,45.081,207.876
817,1015,80.37603846153846,78,78,7,01:11.8,01:11.5,01:11.2,0.684210526,4,2019,272,6,0,71.2,24.269,158.701
817,1019,94.67025,52,52,7,01:26.4,01:26.3,01:26.2,0.684210526,4,2019,272,9,0,86.2,56.797,236.628
817,1023,86.26754716981132,53,53,5,01:20.4,01:19.8,01:19.8,0.789473684,4,2019,272,14,0,79.8,24.32,249.859
817,1027,82.87081690140845,71,71,13,01:17.3,01:16.9,NA,0.368421053,4,2019,272,32,0,76.9,22.345,193.327
817,1028,102.25033928571429,56,56,9,01:33.8,01:33.6,01:33.5,0.578947368,4,2019,272,69,0,93.5,23.751,197.354
817,1029,78.94674647887324,71,71,12,01:09.1,01:08.9,NA,0.421052632,4,2019,272,18,0,68.9,60.251,213.278
817,1032,70.89118309859155,71,71,9,01:19.7,01:19.2,01:21.2,0.578947368,4,2020,164.65,70,0,79.2,21.603,229.166
817,1034,101.94101923076923,52,52,8,01:26.7,01:26.3,01:26.0,0.631578947,4,2020,164.65,9,0,86,29.559,237.004
817,1037,115.1735909090909,44,44,4,01:43.3,01:42.5,01:42.1,0.842105263,4,2020,164.65,13,0,102.1,23.586,234.589
817,1038,121.4046603773585,53,53,7,01:20.5,01:20.0,01:19.9,0.684210526,4,2020,164.65,14,0,79.9,1549.135,248.573
817,1039,142.12672881355934,59,59,8,01:17.0,01:16.2,01:16.5,0.631578947,4,2020,164.65,76,0,76.2,2804.005,234.774
817,1040,107.30998113207548,53,53,5,01:33.7,01:32.2,01:32.4,0.789473684,4,2020,164.65,71,0,92.2,30.112,215.074
817,1041,96.0709,60,60,6,01:26.8,01:26.1,01:26.2,0.736842105,4,2020,164.65,20,0,86.1,44.689,206.876
817,1043,84.5515873015873,63,63,5,01:15.5,01:15.0,01:14.5,0.789473684,4,2020,164.65,21,0,74.5,30.204,227.878
817,1044,107.49608620689655,58,58,5,02:05.6,01:54.3,01:51.6,0.789473684,4,2020,164.65,5,1,111.6,46.678,190.875
817,1045,126.43654385964912,57,57,6,01:29.0,01:28.6,01:28.4,0.736842105,4,2020,164.65,3,0,88.4,1209.156,209.887
817,1046,63.0855632183908,87,87,7,00:54.4,00:53.9,00:54.0,0.684210526,4,2020,164.65,80,0,53.9,49.169,223.85
817,1047,106.58896363636363,55,55,12,01:36.7,01:36.4,NA,0.421052632,4,2020,164.65,24,0,96.4,22.123,198.109
817,1052,99.81966071428572,56,56,6,01:30.8,01:30.2,01:29.9,0.736842105,1,2021,212.27,3,0,89.9,49.343,205.233
817,1053,117.55266666666667,63,63,6,01:15.7,01:15.0,01:14.8,0.736842105,1,2021,212.27,21,1,74.8,1609.167,222.739
817,1054,87.07257575757576,66,66,16,01:19.8,NA,NA,0.210526316,1,2021,212.27,75,0,79.8,72.959,204.31
817,1055,85.77951515151516,66,66,7,01:18.3,01:17.7,01:17.6,0.684210526,1,2021,212.27,4,0,77.6,44.168,205.612
817,1057,157.35850980392158,51,51,13,01:42.3,01:42.6,NA,0.368421053,1,2021,212.27,73,0,102.3,2050.239,204.428
817,1059,100.40805660377359,53,53,10,01:32.2,01:31.6,01:31.4,0.526315789,1,2021,212.27,34,0,91.4,29.951,213.896
817,1060,71.75969014084507,71,71,13,01:05.0,01:04.7,NA,0.368421053,1,2021,212.27,70,0,64.7,21.151,225.876
817,1061,137.4213076923077,52,52,7,01:27.3,01:27.1,01:26.9,0.684210526,1,2021,212.27,9,0,86.9,2080.098,232.325
817,1065,92.7238679245283,53,53,5,01:21.3,01:20.4,01:20.0,0.789473684,1,2021,212.27,14,0,80,23.812,245.894
817,1066,103.89826415094339,53,53,5,01:48.3,01:46.4,01:44.2,0.789473684,1,2021,212.27,71,1,104.2,64.633,212.388
817,1069,102.73939285714286,56,56,7,01:34.4,01:34.6,01:33.8,0.684210526,1,2021,212.27,69,0,93.8,48.212,197.785
817,1072,152.30478,50,50,11,01:28.2,01:28.7,NA,0.473684211,1,2021,212.27,77,0,88.2,2084.325,239.725
818,900,98.93247368421052,57,57,6,01:33.5,01:43.8,01:45.9,0.761904762,5,2014,64,1,0,93.5,46.102,203.763
818,906,85.4408,70,70,8,01:17.2,01:16.3,01:16.2,0.666666667,5,2014,64,7,0,76.2,48.408,197.73
818,910,97.7655,70,70,8,01:24.9,01:24.6,01:24.7,0.666666667,5,2014,64,11,1,84.6,46.932,176.97
818,911,117.01081818181818,44,44,12,02:09.8,02:09.8,NA,0.476190476,5,2014,64,13,0,129.8,46.773,222.592
818,912,91.00620754716981,53,53,13,01:26.1,01:26.2,NA,0.428571429,5,2014,64,14,0,86.1,25.046,234.005
818,913,120.94326666666667,60,60,12,01:47.4,01:47.0,NA,0.476190476,5,2014,64,15,0,107,95.226,162.895
818,914,155.24225,44,44,11,01:35.2,01:35.0,NA,0.523809524,5,2014,64,22,1,95,1186.361,184.086
818,915,105.81205660377358,53,53,10,01:40.4,01:39.9,01:40.0,0.55,5,2014,64,71,0,99.9,30.272,205.293
818,916,109.083,56,56,15,01:39.3,NA,NA,0.176470588,5,2014,64,69,0,99.3,54.711,190.504
818,918,109.71938181818182,55,55,10,01:42.4,01:42.2,NA,0.470588235,5,2014,64,24,0,102.2,68.028,189.186
820,902,106.01143859649123,57,57,22,01:37.9,NA,NA,0,206,2014,48,3,0,97.9,79.072,191.34
821,911,117.44047727272728,44,44,20,02:13.4,NA,NA,0.095238095,15,2014,68,13,0,133.4,46.157,221.178
821,960,144.65761363636364,44,44,13,01:48.7,01:48.6,NA,0.4,210,2016,129.91,13,0,108.6,1045.669,220.53
821,968,108.71138181818182,55,55,13,01:41.6,01:41.5,NA,0.428571429,210,2016,129.91,24,0,101.5,44.134,188.754
822,900,98.70787719298245,57,57,10,01:31.6,01:43.9,01:48.1,0.571428571,3,2014,120,1,0,91.6,58.038,206.128
822,901,109.134125,56,56,15,01:59.7,02:02.8,NA,0.333333333,3,2014,120,2,0,119.7,74.482,189.189
822,902,105.51963157894737,57,57,4,01:34.9,01:34.8,01:34.2,0.857142857,3,2014,120,3,0,94.2,76.088,195.296
822,903,104.83848214285715,56,56,7,01:56.5,01:56.3,01:56.3,0.714285714,3,2014,120,17,0,116.3,48.419,191.151
822,904,93.09769696969697,66,66,4,01:28.2,01:27.6,01:26.6,0.857142857,3,2014,120,4,0,86.6,45.525,185.326
822,906,85.37725714285715,70,70,4,01:16.8,01:15.8,01:15.6,0.857142857,3,2014,120,7,0,75.6,47.939,197.924
822,907,74.4105352112676,71,71,2,01:10.4,01:09.1,01:08.8,0.952380952,3,2014,120,70,0,68.8,43.341,214.568
822,908,NA,52,52,17,01:45.3,NA,NA,0.238095238,3,2014,120,9,0,105.3,29.104,215.822
822,909,84.23437313432837,67,67,2,01:18.2,01:17.4,01:16.8,0.952380952,3,2014,120,10,0,76.8,40.321,202.056
822,910,97.52002857142857,70,70,3,01:25.7,01:23.8,01:23.4,0.904761905,3,2014,120,11,1,83.4,70.604,181.595
822,911,116.01336363636364,44,44,6,02:09.2,02:08.5,02:08.0,0.761904762,3,2014,120,13,0,128,45.945,223.698
822,912,90.39664150943396,53,53,3,01:26.0,01:24.9,01:24.7,0.904761905,3,2014,120,14,0,84.7,24.991,235.49
822,913,121.16433333333333,60,60,8,01:47.2,01:46.6,01:46.2,0.666666667,3,2014,120,15,0,106.2,59.22,162.058
822,914,154.92713636363638,44,44,3,01:34.3,01:33.4,01:33.1,0.904761905,3,2014,120,22,1,93.1,1186.511,183.213
822,915,104.30507547169812,53,53,3,01:39.1,01:39.0,01:38.9,0.9,3,2014,120,71,0,98.9,30.363,208.658
822,916,107.78173214285714,56,56,3,01:38.2,01:37.5,01:36.9,0.882352941,3,2014,120,69,0,96.9,48.434,193.617
822,918,108.57270909090909,55,55,3,01:42.3,01:41.4,01:41.0,0.882352941,3,2014,120,24,0,101,43.676,189.113
822,927,109.57503571428572,56,56,9,01:40.2,01:40.7,01:53.2,0.555555556,3,2015,217.7,2,0,100.2,79.588,191.71
822,928,106.99808928571429,56,56,5,01:38.0,01:37.8,01:37.1,0.789473684,3,2015,217.7,17,0,97.1,46.666,190.426
822,929,100.85554385964912,57,57,5,01:34.2,01:33.9,01:33.4,0.777777778,3,2015,217.7,3,0,93.4,49.916,198.615
822,930,92.90563636363636,66,66,4,01:27.3,01:26.2,01:25.7,0.842105263,3,2015,217.7,4,0,85.7,43.882,184.74
822,931,84.66934615384615,78,78,17,01:18.4,NA,NA,0.157894737,3,2015,217.7,6,0,78.4,49.053,152.173
822,932,79.34015714285714,70,70,4,01:16.6,01:15.5,01:15.1,0.833333333,3,2015,217.7,7,0,75.1,25.541,201.478
822,933,77.04977464788732,71,71,6,01:11.9,01:09.6,01:09.3,0.736842105,3,2015,217.7,70,0,69.3,22.777,215.557
822,934,106.74851923076923,52,52,4,01:34.2,01:33.0,01:33.1,0.842105263,3,2015,217.7,9,1,93,60.718,217.484
822,936,93.48134782608696,69,69,6,01:23.6,01:23.6,01:23.2,0.736842105,3,2015,217.7,11,0,83.2,108.856,181.161
822,937,118.17272093023256,43,43,3,01:49.0,01:49.0,01:48.5,0.894736842,3,2015,217.7,13,0,108.5,64.151,219.932
822,938,89.22045283018868,53,53,6,01:25.0,01:24.3,01:24.1,0.736842105,3,2015,217.7,14,0,84.1,25.536,238.272
822,939,119.93970491803279,61,61,7,01:46.2,01:45.9,01:45.7,0.684210526,3,2015,217.7,15,0,105.7,58.499,163.765
822,940,100.43875471698114,53,53,3,01:34.3,01:33.4,01:33.0,0.894736842,3,2015,217.7,22,0,93,47.13,212.795
822,943,86.8961971830986,71,71,6,01:20.8,01:20.5,01:20.4,0.736842105,3,2015,217.7,32,0,80.4,46.117,189.917
822,948,115.27575438596492,57,57,11,01:27.1,01:26.0,NA,0.523809524,3,2016,139.6,1,0,86,1110.365,205.886
822,950,107.50148214285714,56,56,5,01:37.5,01:36.8,01:36.3,0.80952381,3,2016,139.6,17,0,96.3,68.059,193.225
822,951,105.89083018867925,53,53,3,01:37.7,01:37.1,01:36.5,0.904761905,3,2016,139.6,71,0,96.5,29.841,208.115
822,952,93.11042424242424,66,66,7,01:24.3,01:24.0,01:23.5,0.714285714,3,2016,139.6,4,0,83.5,44.299,188.12
822,954,78.73882857142857,70,70,7,01:14.4,01:13.8,01:13.7,0.7,3,2016,139.6,7,0,73.7,22.184,204.055
822,955,110.45592156862745,51,51,8,01:44.7,01:44.5,01:45.2,0.666666667,3,2016,139.6,73,0,104.5,19.732,200.836
822,960,144.3456590909091,44,44,8,01:48.7,01:47.9,01:47.6,0.65,3,2016,139.6,13,0,107.6,1042.836,220.946
822,961,88.66233962264151,53,53,5,01:23.3,01:22.5,01:22.4,0.8,3,2016,139.6,14,0,82.4,48.06,240.517
822,963,105.25639285714286,56,56,11,01:35.2,01:34.6,NA,0.523809524,3,2016,139.6,2,0,94.6,23.828,201.159
822,964,100.03124528301886,53,53,11,01:32.4,01:32.3,NA,0.523809524,3,2016,139.6,22,0,92.3,25.007,213.658
822,966,85.8734366197183,71,71,8,01:20.3,01:20.0,01:19.6,0.65,3,2016,139.6,32,0,79.6,22.396,185.472
822,967,153.6144647887324,71,71,11,01:12.7,01:12.4,NA,0.523809524,3,2016,139.6,18,1,72.4,3542.27,180.246
822,969,88.82319298245613,57,57,3,01:24.5,01:23.2,01:22.5,0.894736842,131,2017,352.1,1,1,82.5,21.44,220.465
822,970,105.44582142857143,56,56,3,01:33.7,01:32.6,01:31.9,0.894736842,131,2017,352.1,17,0,91.9,91.27,204.734
822,971,99.1889649122807,57,57,1,01:31.0,01:29.6,01:28.8,1,131,2017,352.1,3,0,88.8,52.908,207.076
822,972,101.70659615384615,52,52,3,01:34.0,01:33.3,01:33.3,0.894736842,131,2017,352.1,71,0,93.3,29.356,216.221
